avgTa,minTa,maxTa,sumRn,avgWs,avgRhm,avgTs,avgTd,avgPs,flood_risk,tm,rn_sum,rn_max,rn_mean,ws_max,ws_mean,ta_mean,hm_mean,month,day,weekday,is_weekend,is_rainy,rain_hours,max_hourly_rn
4.5,-0.7,9.9,0.2,3.0,67.4,0.7,-1.3,1016.2,0,2021-01-15,0.2,0.2,0.2,5.6,3.216666666666667,4.666666666666667,64.70833333333333,1,15,4,0,0,0,0.2
-5.5,-10.8,-1.3,0.0,2.3,58.5,-3.9,-12.7,1027.5,0,2021-01-17,0.0,0.0,0.0,3.6,2.3125,-6.020833333333333,55.41666666666666,1,17,6,1,0,0,0.0
-3.8,-9.1,0.2,0.3,3.2,64.3,-3.3,-10.1,1021.7,0,2021-01-18,0.3,0.3,0.06,7.4,3.266666666666667,-3.2625,67.29166666666667,1,18,0,0,0,0,0.3
4.5,2.5,7.0,9.2,2.3,64.4,0.7,-2.5,1023.3,0,2021-01-21,8.3,4.0,2.766666666666667,3.8,2.279166666666667,4.320833333333334,59.0,1,21,3,0,0,3,9.2
5.5,4.8,6.6,0.1,1.7,92.9,1.9,4.4,1019.8,0,2021-01-22,1.0,0.9,0.3333333333333333,2.6,1.7041666666666666,5.5,93.29166666666669,1,22,4,0,0,0,0.1
5.3,1.7,7.4,1.7,1.9,80.4,2.0,2.1,1020.0,0,2021-01-26,1.7000000000000002,1.3,0.425,3.2,1.9666666666666668,5.766666666666667,79.0,1,26,1,0,0,1,1.7
-2.6,-9.7,1.4,2.0,4.0,52.3,-0.3,-11.2,1017.4,0,2021-01-28,2.0,2.0,2.0,7.3,3.825,-1.7791666666666668,53.41666666666666,1,28,3,0,0,1,2.0
-1.6,-8.1,5.2,0.5,2.5,60.0,-0.3,-8.5,1026.0,0,2021-01-30,0.5,0.3,0.1666666666666666,4.5,2.470833333333333,-1.9833333333333332,57.79166666666666,1,30,5,1,0,0,0.5
5.0,-2.3,9.5,0.7,2.7,74.5,1.6,0.6,1016.7,0,2021-02-01,0.7,0.7,0.7,5.3,2.5708333333333333,5.875,76.16666666666667,2,1,0,0,0,0,0.7
-5.6,-8.2,-2.4,0.0,3.9,44.1,-0.6,-16.1,1026.5,0,2021-02-02,0.0,0.0,0.0,5.4,3.945833333333333,-5.104166666666667,44.625,2,2,1,0,0,0,0.0
-3.2,-9.4,1.4,3.4,2.2,64.6,-1.4,-9.1,1025.5,0,2021-02-03,0.0,0.0,0.0,4.4,2.1625,-3.858333333333333,61.16666666666666,2,3,2,0,0,1,3.4
-3.6,-7.4,0.7,0.1,2.5,50.1,-0.3,-12.8,1027.5,0,2021-02-04,3.5,3.4,1.75,3.7,2.5375,-3.1166666666666667,52.708333333333336,2,4,3,0,0,0,0.1
9.5,6.4,13.8,0.0,1.7,47.6,5.6,-1.3,1014.9,0,2021-02-14,0.0,0.0,0.0,2.6,1.5,9.35,46.25,2,14,6,1,0,0,0.0
1.2,-5.2,8.2,1.4,4.0,65.1,3.7,-4.9,1011.7,0,2021-02-15,1.4,1.2,0.4666666666666666,6.2,3.8791666666666655,2.2875,65.45833333333333,2,15,0,0,0,0,1.4
-5.1,-7.0,-1.3,1.5,3.2,57.9,-1.7,-12.4,1017.2,0,2021-02-16,1.5,0.8,0.5,5.6,3.0541666666666667,-4.933333333333334,59.91666666666666,2,16,1,0,0,0,1.5
-8.3,-10.4,-5.2,0.0,5.0,44.1,-2.1,-18.5,1019.1,0,2021-02-17,0.0,0.0,0.0,6.0,4.995833333333334,-8.158333333333333,44.5,2,17,2,0,0,0,0.0
4.7,0.5,9.0,67.5,3.5,91.0,4.7,3.1,1015.6,1,2021-03-01,65.2,18.7,9.314285714285717,6.0,3.470833333333333,5.308333333333334,87.45833333333333,3,1,0,0,1,22,50.0
2.3,0.2,6.9,0.1,1.9,75.9,5.4,-1.7,1025.2,0,2021-03-02,2.4,2.3,1.2,3.8,1.7833333333333332,2.2958333333333334,76.5,3,2,1,0,0,0,0.1
10.5,7.2,14.9,0.0,2.2,57.0,8.7,2.1,1021.9,0,2021-03-12,0.0,0.0,0.0,4.8,2.1875,10.670833333333334,54.91666666666666,3,12,4,0,0,0,0.0
10.6,5.1,15.7,1.7,2.4,68.8,10.3,4.5,1016.2,0,2021-03-15,0.0,,,4.2,2.308333333333333,10.3625,66.29166666666667,3,15,0,0,0,1,1.7
8.4,4.9,13.1,1.3,3.2,52.5,11.8,-1.7,1015.9,0,2021-03-16,3.0,1.7,1.5,4.4,3.158333333333333,8.862499999999999,55.375,3,16,1,0,0,0,1.3
9.9,7.4,14.7,5.1,2.2,74.6,9.8,5.0,1013.3,0,2021-03-20,5.1000000000000005,3.7,1.275,3.8,2.2875,10.420833333333333,71.66666666666667,3,20,5,1,0,2,5.1
5.8,3.1,8.6,0.3,4.0,65.9,7.6,-0.4,1015.0,0,2021-03-21,0.3,0.3,0.15,6.4,4.0625,6.025,69.375,3,21,6,1,0,0,0.3
12.1,10.2,15.0,25.5,2.5,70.9,10.5,6.0,1010.0,0,2021-03-27,19.6,9.8,4.9,4.4,2.466666666666667,11.941666666666668,67.75,3,27,5,1,0,8,25.5
9.0,7.7,13.0,9.2,3.3,95.8,10.2,8.3,1003.0,0,2021-03-28,14.1,5.9,2.0142857142857147,6.2,3.345833333333333,9.345833333333331,95.95833333333331,3,28,6,1,0,3,9.2
10.2,7.3,14.6,0.2,3.3,62.3,11.4,2.1,1008.5,0,2021-03-29,1.2,1.0,0.6,5.7,3.358333333333333,10.3875,64.66666666666667,3,29,0,0,0,0,0.2
17.8,12.5,23.0,0.0,3.2,35.6,15.3,2.0,1018.8,0,2021-04-02,0.0,0.0,0.0,5.1,3.25,17.474999999999998,35.708333333333336,4,2,4,0,0,0,0.0
14.9,10.9,18.0,56.2,3.1,80.8,13.9,11.2,1012.2,1,2021-04-03,56.2,10.3,3.5125,5.4,3.0541666666666667,15.5375,77.29166666666667,4,3,5,1,1,19,50.0
11.9,9.0,15.8,0.6,3.2,65.8,13.1,5.2,1015.7,0,2021-04-04,0.6,0.3,0.0857142857142857,4.5,3.2541666666666664,12.020833333333334,68.95833333333333,4,4,6,1,0,0,0.6
11.3,8.1,14.8,0.7,2.6,60.0,12.6,3.3,1015.9,0,2021-04-16,0.7,0.7,0.1399999999999999,4.9,2.5,11.4375,59.875,4,16,4,0,0,0,0.7
9.6,6.0,14.6,0.0,2.6,56.6,12.2,1.1,1014.7,0,2021-04-17,0.0,0.0,0.0,6.7,2.520833333333333,9.466666666666669,57.208333333333336,4,17,5,1,0,0,0.0
18.3,15.3,22.2,0.0,2.7,43.0,17.7,4.9,1019.6,0,2021-04-24,0.0,0.0,0.0,4.8,2.825,18.304166666666667,40.75,4,24,5,1,0,0,0.0
15.4,12.5,20.0,1.7,2.3,62.4,17.3,7.7,1017.6,0,2021-04-27,0.0,0.0,0.0,4.4,2.2583333333333333,15.304166666666667,60.958333333333336,4,27,1,0,0,1,1.7
14.5,11.2,18.2,4.7,2.4,64.1,16.3,7.1,1016.0,0,2021-04-28,6.4,4.7,2.1333333333333333,4.6,2.4625,14.55,67.16666666666667,4,28,2,0,0,2,4.7
14.6,10.9,20.1,3.9,2.3,54.1,16.9,4.8,1005.9,0,2021-04-29,0.5,0.5,0.1,4.7,2.375,14.8875,51.16666666666666,4,29,3,0,0,1,3.9
11.3,8.6,14.6,26.3,2.4,81.8,12.8,8.1,1004.5,0,2021-04-30,29.7,8.3,2.475,4.2,2.470833333333333,11.3375,82.41666666666667,4,30,4,0,0,9,26.3
10.2,8.5,15.3,8.0,2.7,80.8,12.4,6.8,1005.8,0,2021-05-01,7.7,4.5,0.5133333333333333,4.2,2.4833333333333334,10.525,80.08333333333333,5,1,5,1,0,3,8.0
12.4,7.3,18.7,1.7,3.1,67.9,16.8,6.0,1016.5,0,2021-05-02,2.0,1.0,0.5,5.2,3.0541666666666667,12.2125,69.83333333333333,5,2,6,1,0,1,1.7
13.8,11.4,15.8,19.6,2.1,82.6,13.5,10.7,1009.5,0,2021-05-04,18.6,3.2,1.0941176470588236,4.2,2.1083333333333334,13.633333333333333,79.29166666666667,5,4,1,0,0,7,19.6
13.9,10.3,18.4,0.1,3.5,64.4,17.6,6.4,1012.5,0,2021-05-05,1.1,1.0,0.55,5.5,3.6208333333333336,14.125,66.45833333333333,5,5,2,0,0,0,0.1
14.4,10.7,17.2,8.8,3.4,60.3,15.5,6.5,1006.1,0,2021-05-07,8.8,8.5,4.4,6.1,3.3000000000000003,14.670833333333334,58.29166666666666,5,7,4,0,0,3,8.8
13.2,11.7,14.6,0.0,1.8,67.9,13.5,7.4,1013.4,0,2021-05-10,0.0,0.0,0.0,3.0,1.7833333333333332,13.329166666666666,67.45833333333333,5,10,0,0,0,0,0.0
22.1,20.8,26.2,15.0,1.7,79.5,22.9,18.0,1006.2,0,2021-05-15,14.2,5.7,0.9466666666666668,2.9,1.6958333333333335,22.0625,77.66666666666667,5,15,5,1,0,5,15.0
18.4,14.8,20.8,66.9,2.5,97.6,19.6,17.9,1001.0,1,2021-05-16,67.5,10.7,2.8125,3.7,2.404166666666667,18.854166666666668,97.375,5,16,6,1,1,22,50.0
18.6,13.8,23.8,0.2,2.5,69.3,21.8,12.3,1010.7,0,2021-05-22,0.2,0.2,0.05,5.3,2.3916666666666666,18.58333333333333,70.625,5,22,5,1,0,0,0.2
18.0,11.5,23.0,0.0,2.9,58.5,18.8,8.9,1007.3,0,2021-05-26,0.0,0.0,0.0,6.0,2.6375,17.641666666666666,60.833333333333336,5,26,2,0,0,0,0.0
15.3,12.4,19.7,12.3,2.6,86.0,17.4,12.8,1000.6,0,2021-05-28,12.3,4.5,1.3666666666666667,4.5,2.5541666666666667,15.079166666666666,86.79166666666667,5,28,4,0,0,4,12.3
15.4,12.8,19.1,0.3,2.2,79.8,18.1,11.7,1006.7,0,2021-05-29,0.3,0.2,0.0333333333333333,3.5,2.1625,15.654166666666669,78.54166666666667,5,29,5,1,0,0,0.3
20.2,15.9,23.9,3.2,2.2,74.6,21.1,15.4,1013.8,0,2021-06-01,3.2,1.3,0.4571428571428572,3.7,2.154166666666667,20.3,75.125,6,1,1,0,0,1,3.2
23.6,18.8,29.5,0.1,1.7,69.6,25.4,17.3,1014.9,0,2021-06-08,0.1,0.1,0.05,3.0,1.75,23.429166666666664,69.75,6,8,1,0,0,0,0.1
22.5,21.5,25.3,1.9,2.3,79.1,23.3,18.6,1004.3,0,2021-06-15,1.9,0.8,0.1727272727272727,3.8,2.2583333333333333,22.629166666666663,79.125,6,15,1,0,0,1,1.9
21.9,19.6,25.0,0.0,2.4,71.4,23.4,16.3,1005.6,0,2021-06-17,0.0,0.0,0.0,3.2,2.370833333333333,21.879166666666663,70.0,6,17,3,0,0,0,0.0
22.8,19.9,26.7,4.5,1.8,78.5,25.0,18.7,1010.3,0,2021-06-26,4.500000000000001,2.2,0.3461538461538462,2.9,1.85,22.870833333333334,78.58333333333333,6,26,5,1,0,2,4.5
24.5,19.8,30.8,38.2,2.0,72.1,27.8,18.6,1007.0,1,2021-06-27,38.2,30.2,9.55,4.8,2.1166666666666667,24.179166666666664,72.875,6,27,6,1,1,13,38.2
24.3,21.0,28.8,6.0,1.3,77.9,26.3,20.0,1006.8,0,2021-06-30,6.0,6.0,2.0,3.6,1.3291666666666666,24.129166666666663,79.375,6,30,2,0,0,2,6.0
22.6,19.6,25.7,60.0,3.6,80.0,23.5,18.6,1006.1,1,2021-07-03,54.3,13.6,6.033333333333333,5.2,3.633333333333333,23.0625,77.29166666666667,7,3,5,1,1,20,50.0
21.4,19.8,23.1,21.4,2.3,96.8,22.2,20.8,1004.2,0,2021-07-04,27.1,5.7,1.355,4.3,2.2375000000000003,21.28333333333333,97.45833333333331,7,4,6,1,0,7,21.4
26.4,23.9,29.1,12.7,1.5,78.5,26.6,22.2,1006.8,0,2021-07-07,12.7,8.1,2.54,3.3,1.625,26.3,77.0,7,7,2,0,0,4,12.7
26.0,23.8,29.8,2.9,2.0,81.6,27.0,22.4,1004.8,0,2021-07-08,2.9,2.6,0.58,3.7,1.9666666666666668,25.95833333333333,83.5,7,8,3,0,0,1,2.9
25.9,23.1,29.2,0.5,2.4,80.4,26.9,22.1,1007.2,0,2021-07-10,0.5,0.2,0.0714285714285714,4.2,2.3125,25.808333333333334,78.66666666666667,7,10,5,1,0,0,0.5
25.7,24.1,27.5,0.4,2.2,86.8,26.3,23.2,1009.7,0,2021-07-11,0.4,0.3,0.0571428571428571,4.1,2.2666666666666666,25.75,86.58333333333333,7,11,6,1,0,0,0.4
29.1,24.7,32.8,0.0,2.3,63.1,32.4,21.0,1011.7,0,2021-07-17,0.0,0.0,0.0,3.5,2.3041666666666667,28.804166666666664,63.833333333333336,7,17,5,1,0,0,0.0
26.4,24.0,30.5,67.4,1.9,80.1,28.0,22.4,1013.2,1,2021-07-19,67.4,64.7,9.62857142857143,4.1,1.7875,26.8375,77.45833333333333,7,19,0,0,1,22,50.0
27.1,25.1,28.8,21.0,1.3,81.8,28.3,23.6,1000.5,0,2021-08-01,20.3,8.0,1.1277777777777778,2.2,1.3583333333333334,27.3125,81.0,8,1,6,1,0,7,21.0
27.3,22.5,32.8,0.0,2.3,61.1,33.6,18.8,1013.7,0,2021-08-16,0.0,0.0,0.0,3.5,2.525,27.27916666666667,61.04166666666666,8,16,0,0,0,0,0.0
24.4,22.4,27.0,0.0,2.1,81.5,24.7,20.9,1008.0,0,2021-08-22,0.0,0.0,0.0,4.3,2.2583333333333333,24.441666666666663,81.91666666666667,8,22,6,1,0,0,0.0
22.4,21.0,24.0,7.4,2.0,89.3,22.9,20.5,1008.4,0,2021-08-23,7.4,1.3,0.6166666666666667,3.1,2.095833333333333,22.570833333333336,89.16666666666667,8,23,0,0,0,2,7.4
25.5,22.9,27.9,0.7,2.5,84.9,25.9,22.7,1011.5,0,2021-08-26,0.7,0.7,0.2333333333333333,4.9,2.375,25.2875,85.5,8,26,3,0,0,0,0.7
23.7,21.9,26.3,0.9,1.6,82.6,24.3,20.4,1013.8,0,2021-08-29,0.9,0.6,0.15,3.1,1.6916666666666669,23.766666666666666,81.95833333333333,8,29,6,1,0,0,0.9
24.2,21.2,27.7,0.0,1.4,77.5,25.3,19.8,1015.7,0,2021-08-30,0.0,0.0,0.0,2.2,1.429166666666667,24.191666666666663,78.33333333333333,8,30,0,0,0,0,0.0
22.2,19.0,26.9,1.6,1.7,81.3,23.7,18.5,1010.3,0,2021-09-08,1.9,0.5,0.2375,3.3,1.6583333333333332,22.229166666666668,82.08333333333333,9,8,2,0,0,1,1.6
22.0,17.4,26.2,68.1,2.9,85.1,23.9,19.2,1004.9,1,2021-09-21,41.6,10.6,3.466666666666667,6.3,3.0625,22.433333333333334,82.41666666666667,9,21,1,0,1,23,50.0
20.2,16.8,24.3,4.5,2.7,79.0,22.0,16.1,1008.4,0,2021-09-22,31.0,26.5,5.166666666666667,5.6,2.75,20.17083333333333,80.25,9,22,2,0,0,2,4.5
21.5,19.6,24.4,1.3,2.2,75.1,22.5,16.6,1012.5,0,2021-09-28,1.2,0.7,0.0923076923076923,3.1,2.0416666666666665,21.45833333333333,73.70833333333333,9,28,1,0,0,0,1.3
20.2,17.8,21.4,13.1,1.7,93.5,21.1,19.0,1007.8,0,2021-09-29,13.2,3.7,0.8250000000000001,4.1,1.758333333333333,20.308333333333334,93.70833333333331,9,29,2,0,0,4,13.1
23.6,21.7,26.5,0.0,3.3,82.4,23.2,20.3,1020.0,0,2021-10-05,0.0,0.0,0.0,5.6,3.308333333333333,23.85,82.08333333333333,10,5,1,0,0,0,0.0
18.8,17.5,20.0,3.5,1.7,91.3,19.8,17.3,1020.9,0,2021-10-08,3.5,0.8,0.35,2.8,1.675,18.666666666666668,91.0,10,8,4,0,0,1,3.5
20.9,18.5,24.1,0.4,2.3,83.5,20.5,17.9,1021.8,0,2021-10-09,0.4,0.3,0.1,3.3,2.3541666666666665,20.766666666666666,83.45833333333333,10,9,5,1,0,0,0.4
19.9,14.9,24.3,14.2,2.2,89.0,20.6,17.9,1017.9,0,2021-10-10,13.9,3.9,0.9266666666666666,4.1,2.2291666666666665,20.225,89.33333333333333,10,10,6,1,0,5,14.2
15.2,12.6,17.8,0.3,2.2,78.6,18.0,11.4,1021.6,0,2021-10-11,0.6,0.3,0.0666666666666666,3.2,2.1375,15.079166666666666,79.66666666666667,10,11,0,0,0,0,0.3
19.0,17.0,21.4,0.0,2.1,74.4,20.1,14.2,1018.2,0,2021-10-15,0.0,0.0,0.0,3.1,2.0625,19.041666666666668,74.79166666666667,10,15,4,0,0,0,0.0
9.6,2.8,16.1,5.6,2.0,60.4,11.7,1.9,1023.4,0,2021-10-18,3.2,2.2,0.8,2.9,2.145833333333333,9.104166666666666,56.625,10,18,0,0,0,2,5.6
12.1,8.4,16.3,0.0,1.3,80.4,11.5,8.6,1019.9,0,2021-11-04,0.0,0.0,0.0,2.3,1.3708333333333331,12.245833333333332,79.58333333333333,11,4,3,0,0,0,0.0
8.6,4.5,15.5,25.7,3.2,82.1,10.0,5.5,1011.8,0,2021-11-08,25.5,13.8,4.25,6.8,3.220833333333333,9.4875,79.83333333333333,11,8,0,0,0,9,25.7
11.9,7.7,16.2,0.0,2.4,70.8,10.5,6.6,1017.8,0,2021-11-18,0.0,0.0,0.0,3.2,2.325,11.420833333333334,69.33333333333333,11,18,3,0,0,0,0.0
4.1,-2.6,9.1,0.0,1.9,64.3,2.3,-2.1,1017.0,0,2021-11-24,0.0,0.0,0.0,4.1,1.8083333333333331,3.5375,63.75,11,24,2,0,0,0,0.0
2.9,-0.5,7.2,0.0,2.2,57.5,1.9,-4.9,1027.2,0,2021-11-26,0.0,0.0,0.0,3.7,2.125,2.9166666666666665,56.29166666666666,11,26,4,0,0,0,0.0
5.7,0.7,8.9,27.2,3.7,80.4,5.7,2.4,1011.3,0,2021-11-30,27.2,11.1,4.533333333333333,6.1,3.4333333333333336,6.2875000000000005,81.41666666666667,11,30,1,0,0,9,27.2
1.3,-4.6,5.0,0.1,2.1,68.9,0.4,-3.9,1018.9,0,2021-12-02,0.1,0.1,0.0333333333333333,4.5,2.1958333333333333,0.7583333333333333,66.29166666666667,12,2,3,0,0,0,0.1
1.9,-1.8,4.6,0.4,2.9,53.3,2.3,-7.2,1019.1,0,2021-12-03,0.4,0.4,0.2,4.9,2.8833333333333333,2.279166666666667,55.0,12,3,4,0,0,0,0.4
7.0,5.8,8.2,0.7,2.1,81.5,5.2,3.9,1025.2,0,2021-12-10,0.7,0.5,0.2333333333333333,3.1,2.1708333333333334,7.179166666666667,79.625,12,10,4,0,0,0,0.7
3.7,-0.7,8.2,1.2,2.0,64.9,2.3,-2.6,1021.3,0,2021-12-14,0.4,0.4,0.2,2.8,2.0083333333333333,3.225,61.5,12,14,1,0,0,0,1.2
7.2,5.4,10.0,2.1,1.7,84.8,5.4,4.7,1019.8,0,2021-12-15,2.9,1.3,0.58,2.8,1.675,7.225,85.79166666666667,12,15,2,0,0,1,2.1
6.4,3.3,9.8,0.0,1.8,71.6,5.4,1.3,1018.6,0,2021-12-16,0.0,0.0,0.0,4.1,1.7291666666666667,6.45,72.25,12,16,3,0,0,0,0.0
-5.7,-11.2,-1.8,2.8,2.0,64.1,-2.6,-12.0,1025.5,0,2021-12-18,1.6,1.6,0.8,3.0,2.0166666666666666,-6.3875,59.833333333333336,12,18,5,1,0,1,2.8
-0.8,-5.8,4.2,0.2,2.0,63.8,-0.5,-7.1,1022.1,0,2021-12-19,1.4,1.2,0.7,4.3,2.0458333333333334,-0.8624999999999999,65.5,12,19,6,1,0,0,0.2
5.2,-0.9,11.1,0.0,2.1,77.9,1.4,1.5,1016.9,0,2021-12-20,0.0,0.0,0.0,4.3,2.145833333333333,4.658333333333333,76.33333333333333,12,20,0,0,0,0,0.0
-0.3,-7.3,3.2,0.2,2.6,65.3,0.3,-6.0,1023.4,0,2021-12-24,0.2,0.1,0.1,4.5,2.529166666666667,0.525,66.70833333333333,12,24,4,0,0,0,0.2
-7.6,-12.9,-3.9,0.0,1.7,60.9,-4.7,-14.0,1031.3,0,2021-12-27,0.0,0.0,0.0,2.8,1.6333333333333335,-8.025,57.91666666666666,12,27,0,0,0,0,0.0
0.4,-3.8,5.9,0.2,2.6,72.9,-0.7,-4.0,1019.8,0,2021-12-29,0.2,0.2,0.0666666666666666,5.2,2.6875,0.4083333333333334,73.54166666666667,12,29,2,0,0,0,0.2
-3.9,-6.8,0.2,0.0,3.3,48.5,-2.7,-13.3,1025.5,0,2021-12-30,0.0,0.0,0.0,4.7,3.225,-3.5708333333333333,49.625,12,30,3,0,0,0,0.0
-1.3,-5.2,3.0,0.3,2.3,57.9,-0.9,-8.8,1026.7,0,2022-01-02,0.3,0.3,0.15,3.6,2.404166666666667,-1.15,58.875,1,2,6,1,0,0,0.3
-1.9,-8.0,2.5,0.0,1.8,58.3,-2.3,-9.3,1026.2,0,2022-01-03,0.0,0.0,0.0,3.0,1.8958333333333333,-2.3875,56.083333333333336,1,3,0,0,0,0,0.0
-2.5,-5.6,1.0,0.0,2.4,51.8,-1.8,-11.8,1028.3,0,2022-01-04,0.0,0.0,0.0,3.8,2.370833333333333,-1.9708333333333328,55.0,1,4,1,0,0,0,0.0
0.3,-5.0,3.7,0.0,1.7,64.3,-2.1,-5.7,1024.4,0,2022-01-08,0.0,0.0,0.0,2.8,1.633333333333333,-0.2291666666666667,62.333333333333336,1,8,5,1,0,0,0.0
0.5,-3.4,4.4,0.9,2.0,68.3,-0.9,-5.1,1020.5,0,2022-01-10,0.0,0.0,0.0,2.8,1.9083333333333328,0.3416666666666667,66.41666666666667,1,10,0,0,0,0,0.9
-7.4,-10.3,0.3,0.2,4.0,55.5,-2.3,-14.9,1021.2,0,2022-01-11,1.1,0.9,0.55,5.7,3.9,-6.533333333333334,57.5,1,11,1,0,0,0,0.2
-1.0,-5.3,1.8,0.0,1.9,48.3,-1.9,-10.6,1022.8,0,2022-01-15,0.0,0.0,0.0,3.1,1.9083333333333328,-1.4125,47.25,1,15,5,1,0,0,0.0
-2.0,-7.2,2.4,0.0,3.3,54.5,-0.3,-10.4,1025.2,0,2022-01-16,0.0,0.0,0.0,4.6,3.329166666666667,-1.2333333333333334,54.625,1,16,6,1,0,0,0.0
-5.8,-9.2,0.1,0.5,2.2,59.9,-4.2,-12.5,1027.7,0,2022-01-17,0.5,0.5,0.1666666666666666,4.0,2.3625000000000003,-5.65,58.458333333333336,1,17,0,0,0,0,0.5
-5.3,-7.7,-2.7,1.7,2.1,72.3,-3.4,-9.6,1025.0,0,2022-01-19,1.7000000000000002,1.1,0.425,3.4,2.033333333333333,-5.154166666666667,70.45833333333333,1,19,2,0,0,1,1.7
2.8,1.9,4.5,0.7,2.3,80.0,0.9,-0.4,1021.0,0,2022-01-25,0.7,0.3,0.1166666666666666,4.5,2.4,3.0416666666666665,78.29166666666667,1,25,1,0,0,0,0.7
-0.7,-6.8,4.8,1.2,1.9,59.0,-0.7,-7.9,1023.8,0,2022-01-31,0.0,0.0,0.0,3.8,1.9875,-1.1208333333333331,56.5,1,31,0,0,0,0,1.2
-1.3,-2.7,0.9,1.7,2.6,76.6,-0.4,-4.9,1025.2,0,2022-02-01,2.9,1.7,0.58,4.1,2.733333333333333,-1.0416666666666667,77.375,2,1,1,0,0,1,1.7
-5.2,-8.2,-0.7,0.0,3.1,53.3,-2.6,-13.4,1025.3,0,2022-02-04,0.0,0.0,0.0,4.9,2.891666666666667,-4.929166666666666,52.29166666666666,2,4,4,0,0,0,0.0
2.5,-1.3,8.1,1.7,2.9,68.3,1.4,-3.0,1020.2,0,2022-02-14,1.7,1.7,1.7,4.9,2.75,2.6875,68.83333333333333,2,14,0,0,0,1,1.7
-4.7,-7.7,-1.3,0.0,3.8,58.0,-1.5,-11.8,1022.1,0,2022-02-15,0.0,0.0,0.0,4.3,3.6875,-4.216666666666667,58.29166666666666,2,15,1,0,0,0,0.0
-7.3,-9.6,-4.1,0.0,3.7,50.4,-2.3,-16.1,1024.1,0,2022-02-16,0.0,0.0,0.0,6.1,3.7125,-7.220833333333334,50.04166666666666,2,16,2,0,0,0,0.0
-1.7,-6.2,3.7,0.1,2.9,52.9,0.1,-10.3,1024.0,0,2022-02-19,0.1,0.1,0.05,6.6,2.9166666666666665,-1.0916666666666666,52.0,2,19,5,1,0,0,0.1
-3.0,-8.1,3.6,0.1,2.9,56.3,-0.1,-10.6,1027.9,0,2022-02-21,0.1,0.1,0.05,5.5,2.6833333333333336,-2.9625,53.75,2,21,0,0,0,0,0.1
5.4,1.0,9.3,1.1,3.9,78.4,3.7,1.8,1017.5,0,2022-02-26,1.1,1.1,0.3666666666666667,5.8,3.795833333333333,5.779166666666666,79.66666666666667,2,26,5,1,0,0,1.1
5.8,0.3,9.7,2.3,2.3,70.5,5.7,0.5,1014.7,0,2022-03-01,2.3,1.7,0.7666666666666666,4.7,2.3041666666666667,6.254166666666666,70.91666666666667,3,1,1,0,0,1,2.3
12.8,6.3,19.5,2.6,2.7,72.1,12.1,7.6,1014.6,0,2022-03-12,0.2,0.2,0.2,4.3,2.6791666666666667,12.6125,70.20833333333333,3,12,5,1,0,1,2.6
11.7,10.7,12.6,42.1,1.9,95.5,11.1,10.9,1010.9,1,2022-03-13,44.5,32.2,7.416666666666667,3.8,1.929166666666667,11.745833333333332,95.70833333333331,3,13,6,1,1,14,42.1
8.2,4.9,13.2,8.7,3.2,90.3,7.7,6.6,1011.4,0,2022-03-14,8.700000000000001,7.9,4.3500000000000005,4.8,3.0666666666666664,8.65,90.625,3,14,0,0,0,3,8.7
10.7,7.8,15.1,1.2,2.7,62.0,9.7,3.5,1018.8,0,2022-03-17,1.2,1.2,1.2,4.8,2.595833333333333,10.883333333333333,62.29166666666666,3,17,3,0,0,0,1.2
7.5,5.5,9.6,0.0,4.4,60.8,7.2,0.3,1011.2,0,2022-03-18,0.0,0.0,0.0,6.5,4.554166666666666,7.625,61.54166666666666,3,18,4,0,0,0,0.0
3.4,0.9,6.1,14.6,3.0,84.6,4.6,1.0,1009.5,0,2022-03-19,14.6,5.3,2.92,4.7,3.0041666666666664,3.6916666666666655,83.5,3,19,5,1,0,5,14.6
5.4,2.2,9.3,0.0,2.6,66.1,8.2,-0.8,1018.8,0,2022-03-20,0.0,0.0,0.0,4.4,2.3833333333333333,5.3875,68.0,3,20,6,1,0,0,0.0
12.0,6.3,17.2,10.9,2.6,70.0,10.3,6.2,1014.8,0,2022-03-25,2.6,2.6,2.6,5.4,2.475,11.729166666666666,68.0,3,25,4,0,0,4,10.9
11.8,9.5,14.7,19.8,2.9,80.9,12.0,8.2,1002.3,0,2022-03-26,28.1,9.9,4.683333333333334,5.1,2.9875000000000003,11.816666666666668,85.25,3,26,5,1,0,7,19.8
10.8,5.9,15.7,0.4,1.8,76.5,9.7,6.6,1020.6,0,2022-03-30,0.4,0.4,0.2,3.4,1.8791666666666669,10.629166666666666,75.75,3,30,2,0,0,0,0.4
17.8,12.4,24.2,0.5,3.0,43.8,18.1,5.0,1014.6,0,2022-04-09,0.5,0.5,0.25,5.9,3.0,17.470833333333335,43.208333333333336,4,9,5,1,0,0,0.5
19.3,15.9,26.4,0.5,2.8,77.9,23.6,15.0,1010.4,0,2022-04-12,0.5,0.4,0.1,6.3,2.9291666666666667,19.59583333333333,76.91666666666667,4,12,1,0,0,0,0.5
13.1,12.0,15.9,1.3,4.4,69.3,13.0,7.2,1014.5,0,2022-04-13,1.3,0.5,0.1857142857142857,7.4,4.516666666666667,13.445833333333333,72.375,4,13,2,0,0,0,1.3
18.5,15.0,24.5,0.3,2.3,72.5,22.8,13.1,1011.2,0,2022-04-24,0.3,0.1,0.05,4.0,2.341666666666667,18.64583333333333,70.20833333333333,4,24,6,1,0,0,0.3
